fattura_id,riga_fattura,data_fattura,fornitore,codice_fornitore,codice_prodotto,descrizione_prodotto,categoria,quantita,unita_misura,prezzo_unitario,importo_totale,iva_pct,pagato,data_scadenza
50172,5,01/04/2024,BIANCHI CARNI s.r.l.,FORN-001,SKU-5395,Filetto di manzo,Carni,3.411,kg,1900.0,6480.9,10,si,30/06/2024
50172,6,01/04/2024,BIANCHI CARNI s.r.l.,FORN-001,SKU-2967,Petto di pollo,,5.787,1000g,9.4973,54.96,22,,31/05/2024
50172,7,01/04/2024,BIANCHI CARNI s.r.l.,FORN-001,SKU-7515,Latte fresco int,Latticini,19.94,LT,1.1466,22.86,,NO,24/03/2024
50173,1,04/04/2024,Distribuzione Generale,FORN-008,SKU-2464,Petto di pollo,Carni,27.433,KG,9.3176,255.61,,SI,03/07/2024
50173,2,04/04/2024,Distribuzione Generale,FORN-008,SKU-8809,Costata di manzo,Carni,1.946,g,28.0,54.49,4,NO,03/06/2024
50173,3,04/04/2024,Distribuzione Generale,FORN-008,SKU-8832,Porcini kg,Funghi,1.257,1000g,53.8858,67.73,4,SI,03/06/2024
50173,4,04/04/2024,Distribuzione Generale,FORN-008,SKU-1364,Rucola,Verdure,16.818,kilo,4.6666,78.48,4,NO,03/06/2024
50174,1,07/04/2024,Cantina Vinicola Toscana,FORN-004,SKU-6092,Uova fresche cat. A,Latticini,89.0,PZ,0.2666,23.73,10,SI,07/05/2024
50174,2,07/04/2024,Cantina Vinicola Toscana,FORN-004,SKU-5123,OLIO EVO lt,,16.08,1000ml,8.7923,141.38,4,SI,07/05/2024
50174,3,07/04/2024,Cantina Vinicola Toscana,FORN-004,SKU-6456,Filetto manzo,Carni,28.981,kilo,39.1289,1133.99,10,1,07/05/2024
50174,4,07/04/2024,Cantina Vinicola Toscana,FORN-004,SKU-9525,Pomodorini ciliegino,Verdure,18.427,Kg,3.0297,55.83,22,si,06/06/2024
50175,1,09-04-2024,Macelleria Bianchi SRL,FORN-001,SKU-1171,Filetto di manzo,Carni,9.583,1000g,43.5013,416.87,22,no,23/03/2024
50175,2,09/04/2024,Macelleria Bianchi SRL,FORN-001,SKU-2950,Olio oliva EVO,Condimenti,8.13,l,9.0126,73.27,22,1,08/07/2024
50175,3,09/04/2024,Macelleria Bianchi SRL,FORN-001,SKU-9247,Sale fino kg,Condimenti,16.463,Kg,0.4781,7.87,10,SI,08/07/2024
50175,4,09/04/2024,Macelleria Bianchi SRL,FORN-001,SKU-6685,Vongole  fresche,Pesce,20.894,kilo,9.1347,190.86,4,SI,08/07/2024
50175,5,09/04/2024,Macelleria Bianchi SRL,FORN-001,SKU-8268,Porcini kg,Funghi,9.382,1000g,39.8644,374.01,22,NO,08/07/2024
50175,6,2024/04/09,Macelleria Bianchi SRL,FORN-001,SKU-5697,Insalata mista,Verdure,28.385,Kg,2.1351,60.6,10,si,09/05/2024
50176,1,12/04/2024,Distribuzione Generale,FORN-008,SKU-1281,Panna fresca,Latticini,2.36,0.75,2.306,5.44,4,SI,11/07/2024
50176,2,12/04/2024,Distribuzione Generale,FORN-008,SKU-7874,SALE,Condimenti,15.087,1000g,0.3969,5.99,10,SI,11/07/2024
50176,3,12/04/2024,Distribuzione Generale,FORN-008,SKU-9495,Porcini freschi,Funghi,6.499,kilo,41.2312,267.96,22,NO,11/06/2024
50176,4,12/04/2024,Distribuzione Generale,FORN-008,SKU-3515,Burrata,Latticini,124.0,cad,2.8968,359.2,4,,11/06/2024
50176,5,12/04/2024,Distribuzione Generale,FORN-008,SKU-5230,Riso Carnaroli,Secchi,10.897,kg,3.1262,34.07,22,SI,11/06/2024
50177,1,16/04/2024,Macelleria Bianchi SRL,FORN-001,SKU-2159,Olio oliva EVO,Condimenti,2.03,1000ml,9.6821,19.65,22,SI,16/05/2024
50177,2,16/04/2024,Macelleria Bianchi SRL,FORN-001,SKU-1626,Pasta tagliatelle,Secchi,18.931,1000g,2.1169,40.08,10,SI,15/07/2024
50177,3,16/04/2024,Macelleria Bianchi SRL,FORN-001,SKU-7759,Filetto di manzo,Carni,17.714,kilo,32.9208,583.16,4,si,
50177,4,16/04/2024,Macelleria Bianchi SRL,FORN-001,SKU-2842,Sale fino,Condimenti,6.472,KG,0.4052,2.62,22,SI,16/05/2024
50177,5,2024/04/16,Macelleria Bianchi SRL,FORN-001,SKU-3766,Petto di pollo,Carni,28.566,g,8.5,242.81,,NO,15/07/2024
50178,1,17/04/2024,Molino Pasta Artigianale,FORN-006,SKU-9763,Parmigiano Reggiano 24m,,17.458,kilo,19.689,343.73,4,S,16/07/2024
50178,2,17/04/2024,Molino Pasta Artigianale,FORN-006,SKU-6106,Riso Carnaroli,Secchi,27.843,kg,3.1365,87.33,10,si,17/05/2024
50178,3,17/04/2024,Molino Pasta Artigianale,FORN-006,SKU-1143,Pomodorini ciliegino,Verdure,29.893,Kg,3.3296,99.53,10,SI,17/05/2024
50178,4,17/04/2024,Molino Pasta Artigianale,FORN-006,SKU-4523,Salmone intero,Pesce,7.599,Kg,15.3469,116.62,22,SI,16/07/2024
50178,5,17/04/2024,Molino Pasta Artigianale,FORN-006,SKU-5269,Farina 00,,28.09,kilo,0.9325,26.19,10,no,17/05/2024
50178,6,17/04/2024,Molino Pasta Artigianale,FORN-006,SKU-7806,Olio oliva EVO,Condimenti,3.72,ml,8.5,31.62,,1,16/06/2024
50179,1,20/04/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-6653,Uova fresche cat. ,Latticini,215.0,pz,0.251,53.97,10,NO,
50179,2,20/04/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-2839,Vongole fresche,Pesce,18.717,g,9.0,168.45,22,NO,19/07/2024
50179,3,20/04/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-2305,Vino Tignanello,Vini,30.0,0.75,70.1975,2105.93,10,SI,20/05/2024
50179,4,20/04/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-5851,Acqua minerale 1L,Bevande,156.0,nr,0.3161,49.31,10,SI,
50180,1,22/04/2024,Latteria Alpina Coop,FORN-005,SKU-8122,Latte intero,Latticini,3.7,L,0.9847,3.64,22,NO,22/05/2024
50180,2,2024/04/22,Latteria Alpina Coop,FORN-005,SKU-5379,Farina 00,Secchi,3.622,1000g,1.0066,3.65,22,SI,21/06/2024
50180,3,22/04/2024,Latteria Alpina Coop,FORN-005,SKU-9364,Sale fino,Condimenti,28.134,KG,0.4078,11.47,22,NO,21/06/2024
50180,4,22/04/2024,Latteria Alpina Coop,FORN-005,SKU-5938,COSTATA DI MANZO,Carni,23.129,g,28.0,647.61,10,S,21/06/2024
50180,5,22/04/2024,Latteria Alpina Coop,FORN-005,SKU-2415,ACQUA NAT 1L,Bevande,139.0,pezzi,0.302,41.98,10,NO,21/06/2024
50180,6,22/04/2024,Latteria Alpina Coop,FORN-005,SKU-2999,Riso Carnaroli,Secchi,1.447,KG,3.1591,4.57,4,SI,22/05/2024
50180,7,22/04/2024,Latteria Alpina Coop,FORN-005,SKU-8995,Parmigiano 24m,Latticini,6.201,g,16.5,102.32,4,1,21/07/2024
50181,1,25/04/2024,Macelleria Bianchi SRL,FORN-001,SKU-3262,Prosecco DOC,Vini,31.0,BT,5.3721,166.54,22,SI,25/05/2024
50181,2,25/04/2024,Macelleria Bianchi SRL,FORN-001,SKU-3802,Costata di manzo,Carni,17.275,KG,27.2597,470.91,10,NO,25/05/2024
50181,3,25/04/2024,Macelleria Bianchi SRL,FORN-001,SKU-7750,Farina 00,,12.525,1000g,0.932,11.67,22,NO,24/06/2024
50181,4,25/04/2024,Macelleria Bianchi SRL,FORN-001,SKU-1957,Panna fresca,Latticini,9.23,lt,2.6873,24.8,22,SI,
50181,5,25/04/2024,Macelleria Bianchi SRL,FORN-001,SKU-1966,Parmigiano Reggiano 24m,Latticini,7.84,kg,14.8936,116.77,10,SI,25/05/2024
50181,6,25/04/2024,Macelleria Bianchi SRL,FORN-001,SKU-2556,Burrata,Latticini,129.0,cad,2.5534,329.39,10,SI,25/05/2024
50181,7,25/04/2024,Macelleria Bianchi SRL,FORN-001,SKU-4306,Pasta tagliatelle,Secchi,16.35,g,2.1,34.34,22,SI,24/06/2024
50182,1,28/04/2024,Beverages Distribution,FORN-007,SKU-2095,Costata di manzo,Carni,13.052,g,28.0,365.46,,NO,27/07/2024
50182,2,2024/04/28,Beverages Distribution,FORN-007,SKU-9117,Caffe miscela bar,Bevande,19.064,1000g,12.8163,244.33,10,SI,28/05/2024
50182,3,28/04/2024,Beverages Distribution,FORN-007,SKU-3552,Pomodorini ciliegino,Verdure,17.97,Kg,3.7205,66.86,22,1,27/07/2024
50183,1,01/05/2024,Macelleria Bianchi SRL,FORN-001,SKU-2775,sale grosso,Condimenti,21.896,kilo,0.4676,10.24,10,SI,30/06/2024
50183,2,01/05/2024,Macelleria Bianchi SRL,FORN-001,SKU-7315,Prosecco DOC,Vini,30.0,1,5.7059,171.18,10,si,31/05/2024
50183,3,01/05/2024,Macelleria Bianchi SRL,FORN-001,SKU-1879,  Filetto di manzo,Carni,2.652,g,38.0,100.78,5,NO,31/05/2024
50183,4,01/05/2024,Macelleria Bianchi SRL,FORN-001,SKU-3775,Rucola,Verdure,19.352,KG,3.9649,76.73,4,NO,30/07/2024
50183,5,01/05/2024,Macelleria Bianchi SRL,FORN-001,SKU-2714,Latte fresco int,Latticini,6.58,L,1.2707,8.36,10,S,31/05/2024
50184,1,02/05/2024,Distribuzione Generale,FORN-008,SKU-2549,Porcini freschi,Funghi,20.112,1000g,53.3726,1073.43,22,NO,01/06/2024
50184,2,02/05/2024,Distribuzione Generale,FORN-008,SKU-8761,Costata di manzo,Carni,3.605,1000g,24.1724,87.14,10,SI,01/06/2024
50184,3,02/05/2024,Distribuzione Generale,FORN-008,SKU-9957,Riso Carnaroli,Secchi,6.012,g,,,4,SI,27/04/2024
50185,1,06/05/2024,Macelleria Bianchi SRL,FORN-001,SKU-2498,Costata di manzo,,22.365,kilo,27.1078,606.27,22,NO,05/06/2024
50185,2,06/05/2024,Macelleria Bianchi SRL,FORN-001,SKU-9035,Latte intero,,15.07,LT,0.9567,14.42,,,04/08/2024
50185,3,06-05-2024,Macelleria Bianchi SRL,FORN-001,SKU-4779,Vongole fresche,Pesce,16.535,g,9.0,148.81,5,SI,05/07/2024
50185,4,06/05/2024,Macelleria Bianchi SRL,FORN-001,SKU-4005,Panna fresca,Latticini,9.99,L,2.1895,21.87,22,SI,04/08/2024
50185,5,06/05/2024,Macelleria Bianchi SRL,FORN-001,SKU-7162,Petto di pollo,Carni,23.12,kilo,9.0462,209.15,10,SI,05/07/2024
50185,6,06/05/2024,Macelleria Bianchi SRL,FORN-001,SKU-1257,Parmigiano Reggiano 24m,,4.363,Kg,15.405,67.21,10,SI,04/08/2024
50186,1,09/05/2024,Molino Pasta Artigianale,FORN-006,SKU-7844,Riso Carnaroli,Secchi,22.428,Kg,3.5484,79.58,22,SI,
50186,2,09/05/2024,Molino Pasta Artigianale,FORN-006,SKU-9326,latte intero lt,Latticini,15.65,l,1.0851,16.98,10,SI,08/06/2024
50186,3,09/05/2024,Molino Pasta Artigianale,FORN-006,SKU-5925,Parmigiano Reggiano,Latticini,1.87,Kg,14.9632,27.98,4,NO,07/08/2024
50186,4,09/05/2024,Molino Pasta Artigianale,FORN-006,SKU-9137,Uova Cat.A 30pz,Latticini,264.0,PZ,14.0,3696.0,22,NO,08/07/2024
50186,5,09/05/2024,Molino Pasta Artigianale,FORN-006,SKU-8192,Prosecco DOC,Vini,11.0,1,4.6649,51.31,10,SI,07/08/2024
50186,6,09/05/2024,Molino Pasta Artigianale,FORN-006,SKU-4361,Costata di manzo,Carni,24.456,KG,32.6244,797.86,5,SI,07/08/2024
50187,1,13/05/2024,Latteria Alpina Coop,FORN-005,SKU-4812,uova fresche,Latticini,47.0,PZ,0.3205,15.06,4,SI,12/06/2024
50187,2,13/05/2024,Latteria Alpina Coop,FORN-005,SKU-7038,Acqua 1000ml,,132.0,pz,0.3268,43.14,10,SI,11/08/2024
50187,3,13/05/2024,Latteria Alpina Coop,FORN-005,SKU-6377,Costata di manzo,Carni,25.142,Kg,23.9804,602.92,5,SI,11/08/2024
50187,4,13/05/2024,Latteria Alpina Coop,FORN-005,SKU-3477,Farina 00,Secchi,12.78,kilo,0.7722,9.87,10,SI,11/08/2024
50188,1,17/05/2024,Beverages Distribution,FORN-007,SKU-8470,Panna fresca,Latticini,9.99,ml,2.4,23.98,22,NO,16/07/2024
50188,2,17/05/2024,Beverages Distribution,FORN-007,SKU-4043,sale grosso,Condimenti,11.179,KG,0.4444,4.97,10,NO,15/08/2024
50188,3,2024/05/17,Beverages Distribution,FORN-007,SKU-4578,Rucola,Verdure,22.385,Kg,3.7259,83.4,22,NO,15/08/2024
50188,4,17/05/2024,Beverages Distribution,FORN-007,SKU-4214,Vino Tignanello,Vini,28.0,BT,66.3947,1859.05,10,NO,16/07/2024
50188,5,17/05/2024,Beverages Distribution,FORN-007,SKU-7267,Porcini freschi,Funghi,6.718,Kg,41.9912,282.1,4,SI,15/08/2024
50188,6,17/05/2024,Beverages Distribution,FORN-007,SKU-5117,LATTE 1L,Latticini,17.55,0.75,1.0399,18.25,22,NO,16/07/2024
50188,7,17/05/2024,Beverages Distribution,FORN-007,SKU-8316,PARM.REGG.,Latticini,19.504,1000g,15.9332,310.76,22,SI,15/08/2024
50188,8,17/05/2024,Beverages Distribution,FORN-007,SKU-4374,olio evo lt,Condimenti,13.52,L,9.9849,135.0,22,1,16/07/2024
50189,1,20/05/2024,Latteria Alpina Coop,FORN-005,SKU-3884,PARM.REGG.,Latticini,21.73,kilo,16.6094,360.92,22,NO,15/05/2024
50189,2,20/05/2024,Latteria Alpina Coop,FORN-005,SKU-9826,Pomodorini  ciliegino,Verdure,6.744,Kg,2.9396,19.82,22,S,
50189,3,20/05/2024,Latteria Alpina Coop,FORN-005,SKU-1041,Sale fino,Condimenti,1.299,1000g,0.3853,0.5,22,NO,
50189,4,20/05/2024,Latteria Alpina Coop,FORN-005,SKU-2955,Latte fresco int,Latticini,15.43,ml,1.1,16.97,10,SI,19/07/2024
50189,5,20/05/2024,Latteria Alpina Coop,FORN-005,SKU-5487,Insalata  mista,Verdure,5.198,KG,2.3058,11.99,10,SI,19/07/2024
50189,6,2024/05/20,Latteria Alpina Coop,FORN-005,SKU-9364,Olio extra vergine,Condimenti,18.72,L,9.9154,185.62,5,SI,18/08/2024
50190,1,21/05/2024,Pescheria Del Mare SNC,FORN-002,SKU-9719,latte intero lt,,18.06,1000ml,1.3082,23.63,10,0,20/06/2024
50190,2,21/05/2024,Pescheria Del Mare SNC,FORN-002,SKU-6206,Petto di pollo,Carni,4.77,kilo,9.8185,46.83,10,SI,20/06/2024
50190,3,21/05/2024,Pescheria Del Mare SNC,FORN-002,SKU-1163,Rucola,Verdure,5.993,Kg,4.1927,25.13,22,SI,20/07/2024
50190,4,21/05/2024,Pescheria Del Mare SNC,FORN-002,SKU-9401,Farina 00,Secchi,13.883,KG,0.7438,10.33,10,SI,19/08/2024
50190,5,21/05/2024,Pescheria Del Mare SNC,FORN-002,SKU-9413,chianti 75cl,Vini,48.0,bott,6.7128,322.21,10,SI,20/07/2024
50191,1,23/05/2024,Pescheria Del Mare SNC,FORN-002,SKU-8078,Farina 00,Secchi,11.903,KG,0.8029,9.56,4,SI,22/06/2024
50191,2,23/05/2024,Pescheria Del Mare SNC,FORN-002,SKU-7801,Acqua 1lt,Bevande,46.0,pezzi,0.3642,16.75,4,SI,22/06/2024
50191,3,23/05/2024,Pescheria Del Mare SNC,FORN-002,SKU-8947,Salmone intero,Pesce,16.209,1000g,16.311,264.38,10,NO,21/08/2024
50191,4,23/05/2024,Pescheria Del Mare SNC,FORN-002,SKU-6480,Riso Carnaroli,Secchi,19.293,Kg,3.6886,71.16,22,NO,22/06/2024
50192,1,25/05/2024,Cantina Toscana SpA,FORN-004,SKU-7010,Panna fresca,Latticini,11.3,ml,2.4,27.12,4,SI,24/07/2024
50192,2,25/05/2024,Cantina Toscana SpA,FORN-004,SKU-6159,Prosecco DOC,Vini,22.0,bottiglia,4.0914,90.01,22,SI,24/06/2024
50192,3,25/05/2024,Cantina Toscana SpA,FORN-004,SKU-8506,Rucola,Verdure,13.386,KG,200.0,2677.2,22,SI,24/06/2024
50192,4,25/05/2024,Cantina Toscana SpA,FORN-004,SKU-1071,Filetto di manzo,Carni,19.742,KG,1900.0,37509.8,5,SI,24/06/2024
50192,5,25/05/2024,Cantina Toscana SpA,FORN-004,SKU-2138,Riso Carnaroli,Secchi,29.455,KG,3.1038,91.42,10,si,24/06/2024
50192,6,25/05/2024,Cantina Toscana SpA,FORN-004,SKU-4643,Latte intero,Latticini,15.84,ml,1.1,17.42,4,NO,23/08/2024
50193,1,29/05/2024,Beverages Distribution,FORN-007,SKU-4739,Sale 100/kg,Condimenti,11.728,1000g,,,22,no,
50193,2,29/05/2024,Beverages Distribution,FORN-007,SKU-6129,chianti 75cl,Vini,44.0,BT,7.1379,314.07,22,SI,28/07/2024
50193,3,29/05/2024,Beverages Distribution,FORN-007,SKU-2990,Vino Tignanello,Vini,41.0,750ml,64.6369,2650.11,22,SI,27/08/2024
50193,4,29/05/2024,Beverages Distribution,FORN-007,SKU-7760,Vongole fresche,Pesce,11.893,Kg,9.1706,109.07,4,S,27/08/2024
50193,5,29/05/2024,Beverages Distribution,FORN-007,SKU-7177,Riso Carnaroli,Secchi,12.041,1000g,3.0046,36.18,22,1,27/08/2024
50193,6,29/05/2024,Beverages Distribution,FORN-007,SKU-5416,Olio EVO,Condimenti,9.67,ml,8.5,82.19,22,SI,27/08/2024
50193,7,29/05/2024,Beverages Distribution,FORN-007,SKU-5012,Filetto di manzo,Carni,24.311,KG,45.5336,1106.97,10,SI,27/08/2024
50193,8,29/05/2024,Beverages Distribution,FORN-007,SKU-8573,Parmigiano Reggiano 24m,Latticini,29.553,1000g,14.6431,432.75,10,SI,28/06/2024
50194,1,31/05/2024,Beverages Distribution,FORN-007,SKU-6145,Salmone intero,Pesce,25.003,g,14.0,350.04,,SI,30/07/2024
50194,2,31/05/2024,Beverages Distribution,FORN-007,SKU-8437,Porcini freschi,Funghi,9.188,Kg,47.6804,438.09,10,SI,30/06/2024
50194,3,31/05/2024,Beverages Distribution,FORN-007,SKU-4267,Pomodorini ciliegino,Verdure,24.903,kg,3.7398,93.13,10,,30/06/2024
50194,4,31/05/2024,Beverages Distribution,FORN-007,SKU-8711,Olio oliva EVO,Condimenti,12.2,ml,8.5,103.7,,NO,27/05/2024
50194,5,31/05/2024,Beverages Distribution,FORN-007,SKU-5752,Riso Carnaroli,Secchi,14.454,g,3.2,46.25,22,NO,29/08/2024
50194,6,31/05/2024,Beverages Distribution,FORN-007,SKU-9663,Farina 00,,8.549,kg,0.7652,6.54,4,SI,29/08/2024
50194,7,31/05/2024,Beverages Distribution,FORN-007,SKU-4615,Panna fresca,Latticini,3.09,lt,2.3438,7.24,22,NO,30/07/2024
50195,1,03/06/2024,Distribuzione Generale,FORN-008,SKU-5779,Caffe miscela bar,Bevande,3.815,KG,15.2855,58.31,10,si,03/07/2024
50195,2,03/06/2024,Distribuzione Generale,FORN-008,SKU-3923,Burrata,Latticini,114.0,1,2.4562,280.01,10,SI,02/08/2024
50195,3,03/06/2024,Distribuzione Generale,FORN-008,SKU-4955,Rucola,Verdure,28.4,1000g,4.1868,118.91,10,1,03/07/2024
50195,4,03/06/2024,Distribuzione Generale,FORN-008,SKU-8123,Pomodorini ciliegino,Verdure,16.807,Kg,3.0905,51.94,,si,03/07/2024
50195,5,03/06/2024,Distribuzione Generale,FORN-008,SKU-5864,FILETTO DI MANZO,Carni,14.619,1000g,40.4007,590.62,10,SI,01/09/2024
50196,1,04/06/2024,BIANCHI CARNI s.r.l.,FORN-001,SKU-2663,Olio EVO,Condimenti,19.51,lt,9.5917,187.13,22,SI,03/08/2024
50196,2,04/06/2024,BIANCHI CARNI s.r.l.,FORN-001,SKU-5263,Riso Carnaroli,Secchi,9.813,Kg,3.2351,31.75,10,SI,
50196,3,04/06/2024,BIANCHI CARNI s.r.l.,FORN-001,SKU-4041,Pasta tagliatell,Secchi,27.621,1000g,2.3421,64.69,10,NO,04/07/2024
50196,4,04/06/2024,BIANCHI CARNI s.r.l.,FORN-001,SKU-8750,Panna fresca,Latticini,7.35,lt,2.559,18.81,4,0,03/08/2024
50196,5,04/06/2024,BIANCHI CARNI s.r.l.,FORN-001,SKU-4269,Vino Tignanello,Vini,31.0,bt,83.7207,2595.34,10,si,02/09/2024
50196,6,04/06/2024,BIANCHI CARNI s.r.l.,FORN-001,SKU-8912,Pomodorini ciliegino,Verdure,6.93,Kg,3.7201,25.78,4,SI,04/07/2024
50196,7,04/06/2024,BIANCHI CARNI s.r.l.,FORN-001,SKU-8994,Salmone intero,Pesce,21.716,1000g,12.3947,269.16,10,SI,04/07/2024
50196,8,04/06/2024,BIANCHI CARNI s.r.l.,FORN-001,SKU-4962,Insalata mist,Verdure,16.749,kilo,2.2946,38.43,10,NO,03/08/2024
50197,1,06/06/2024,Macelleria Bianchi SRL,FORN-001,SKU-7021,Acqua minerale 1L,Bevande,192.0,pz,0.3166,60.79,,SI,06/07/2024
50197,2,06/06/2024,Macelleria Bianchi SRL,FORN-001,SKU-4913,Vongole fresche,Pesce,22.017,1000g,9.8493,216.85,4,SI,01/06/2024
50197,3,06/06/2024,Macelleria Bianchi SRL,FORN-001,SKU-4282,Prosecco DOC,Vini,25.0,bott,4.4239,110.6,10,SI,06/07/2024
50198,1,09/06/2024,Cantina Vinicola Toscana,FORN-004,SKU-7274,Prosecco DOC,Vini,27.0,bt,5.4223,146.4,10,NO,07/09/2024
50198,2,09/06/2024,Cantina Vinicola Toscana,FORN-004,SKU-6329,Olio  EVO,Condimenti,9.08,0.75,7.9127,71.85,,NO,07/09/2024
50198,3,09/06/2024,Cantina Vinicola Toscana,FORN-004,SKU-7759,Insalata mista,Verdure,21.99,1000g,2.6419,58.1,10,SI,09/07/2024
50198,4,09/06/2024,Cantina Vinicola Toscana,FORN-004,SKU-2822,Pomodorini ciliegino,Verdure,3.992,kilo,3.7021,14.78,10,no,08/08/2024
50198,5,09/06/2024,Cantina Vinicola Toscana,FORN-004,SKU-4151,Caffe miscela bar,Bevande,1.984,Kg,12.6524,25.1,10,NO,08/08/2024
50199,1,11/06/2024,Cantina Vinicola Toscana,FORN-004,SKU-6142,Olio EVO,Condimenti,9.51,L,850.0,8083.5,10,NO,11/07/2024
50199,2,11/06/2024,Cantina Vinicola Toscana,FORN-004,SKU-9470,Caffe miscela bar,Bevande,14.446,kg,12.7333,183.95,10,SI,10/08/2024
50199,3,11/06/2024,Cantina Vinicola Toscana,FORN-004,SKU-8318,Rucola,Verdure,14.573,Kg,3.6678,53.45,10,SI,10/08/2024
50200,1,14/06/2024,Beverages Distribution,FORN-007,SKU-5414,Vino Tignanello,Vini,7.0,750ml,76.1854,533.3,4,SI,13/08/2024
50200,2,14/06/2024,Beverages Distribution,FORN-007,SKU-2861,Branzino fresco,Pesce,26.909,kg,20.3129,546.6,22,SI,12/09/2024
50200,3,14/06/2024,Beverages Distribution,FORN-007,SKU-2630,Burrata,Latticini,94.0,cad,3.092,290.65,22,SI,13/08/2024
50200,4,14/06/2024,Beverages Distribution,FORN-007,SKU-5070,Insalata  mista,Verdure,13.819,1000g,2.8684,39.64,10,1,12/09/2024
50201,1,15/06/2024,Cantina Toscana SpA,FORN-004,SKU-9632,Caffe miscela bar,Bevande,5.136,KG,16.1229,82.81,22,SI,13/09/2024
50201,2,15/06/2024,Cantina Toscana SpA,FORN-004,SKU-3102,olio evo lt,Condimenti,18.53,LT,7.6066,140.95,4,NO,14/08/2024
50201,3,15/06/2024,Cantina Toscana SpA,FORN-004,SKU-6028,Sale 100/kg,Condimenti,17.559,kg,0.3726,6.54,10,NO,15/07/2024
50201,4,15/06/2024,Cantina Toscana SpA,FORN-004,SKU-8943,Farina 00,Secchi,8.666,1000g,0.886,7.68,4,SI,14/08/2024
50202,1,17/06/2024,Pescheria Del Mare SNC,FORN-002,SKU-8472,Parmigiano Reggiano 24m,Latticini,7.637,kilo,15.767,120.41,10,SI,17/07/2024
50202,2,17/06/2024,Pescheria Del Mare SNC,FORN-002,SKU-2311,Porcini freschi kg,Funghi,12.777,kilo,51.7918,661.74,4,SI,16/08/2024
50202,3,17/06/2024,Pescheria Del Mare SNC,FORN-002,SKU-8300,Acqua 1000ml,Bevande,256.0,1,0.3196,81.82,10,SI,17/07/2024
50202,4,17/06/2024,Pescheria Del Mare SNC,FORN-002,SKU-6413,Costata di manzo,Carni,17.72,KG,28.2,499.7,,NO,15/09/2024
50202,5,17/06/2024,Pescheria Del Mare SNC,FORN-002,SKU-6123,Vongole fresche,Pesce,27.349,kg,8.1451,222.76,22,,15/09/2024
50202,6,17/06/2024,Pescheria Del Mare SNC,FORN-002,SKU-9261,Petto di pollo,Carni,3.188,Kg,8.4587,26.97,5,NO,16/08/2024
50203,1,18/06/2024,Beverages Distribution,FORN-007,SKU-8644,LATTE 1L,Latticini,18.26,1000ml,1.2585,22.98,10,S,23/05/2024
50203,2,18/06/2024,Beverages Distribution,FORN-007,SKU-1687,Vongole fresche,Pesce,18.384,KG,,,10,SI,17/08/2024
50203,3,18/06/2024,Beverages Distribution,FORN-007,SKU-2590,Panna fresca,Latticini,17.06,lt,2.4076,41.07,10,S,16/09/2024
50203,4,18/06/2024,Beverages Distribution,FORN-007,SKU-6084,ACQUA NAT 1L,Bevande,122.0,pezzi,0.3282,40.04,22,S,18/07/2024
50203,5,18/06/2024,Beverages Distribution,FORN-007,SKU-5232,Insalata mista,Verdure,23.126,g,2.5,57.82,5,SI,18/07/2024
50203,6,18/06/2024,Beverages Distribution,FORN-007,SKU-4571,Prosecco DOC,Vini,10.0,bottiglia,5.5565,55.56,4,SI,18/07/2024
50203,7,18/06/2024,Beverages Distribution,FORN-007,SKU-9791,Parmigiano Reggiano 24m,Latticini,27.08,kg,15.7425,426.31,10,,17/08/2024
50203,8,18/06/2024,Beverages Distribution,FORN-007,SKU-3564,Burrata,Latticini,36.0,1,2.5233,90.84,10,SI,14/06/2024
50204,1,21/06/2024,Macelleria Bianchi SRL,FORN-001,SKU-6749,PARM.REGG.,Latticini,8.66,kg,,,22,NO,19/09/2024
50204,2,21/06/2024,Macelleria Bianchi SRL,FORN-001,SKU-8241,Vongole fresche,Pesce,11.799,1000g,8.4035,99.15,10,NO,20/08/2024
50204,3,21/06/2024,Macelleria Bianchi SRL,FORN-001,SKU-5924,Salmone intero,Pesce,15.332,kilo,16.4191,251.74,22,NO,21/07/2024
50204,4,21/06/2024,Macelleria Bianchi SRL,FORN-001,SKU-3846,Vino rosso Chianti,Vini,43.0,bottiglia,6.0183,258.79,22,SI,19/09/2024
50204,5,21/06/2024,Macelleria Bianchi SRL,FORN-001,SKU-1173,Costata di manzo,Carni,29.072,g,28.0,814.02,22,SI,19/09/2024
50204,6,21/06/2024,Macelleria Bianchi SRL,FORN-001,SKU-1083,Vino Tignanello,Vini,15.0,1,78.228,1173.42,22,S,22/05/2024
50205,1,24/06/2024,Cantina Toscana SpA,FORN-004,SKU-8660,Filetto manzo,Carni,7.344,KG,42.2013,309.93,22,NO,22/09/2024
50205,2,24/06/2024,Cantina Toscana SpA,FORN-004,SKU-2571,Burrata,Latticini,146.0,cad,2.6522,387.22,22,0,22/09/2024
50205,3,2024/06/24,Cantina Toscana SpA,FORN-004,SKU-1008,Rucol@,Verdure,14.83,Kg,,,10,SI,
50205,4,24/06/2024,Cantina Toscana SpA,FORN-004,SKU-5865,Caffe miscela bar,Bevande,10.6,1000g,12.3123,130.51,4,SI,22/09/2024
